team,fullName,birthDate,currentAge,birthCity,birthCountry,nationality,height,weight,active,captain,alternateCaptain,rookie,shootsCatches,rosterStatus,primaryNumber,position,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,PTS/60
ANA,Isac Lundestrom,1999-11-06,22,Gallivare,SWE,SWE,"6' 0""",193,True,False,False,False,L,Y,21,C,44:58,1,0,2,8,3,1,0,0,00:11,34:36,2,42.42,0.0,0,0,0,0,10:11,0,-2,1,61,14:59,11:32,03:23,00:03,1.3348164627363739
ANA,Simon Benoit,1998-09-19,24,Laval,CAN,CAN,"6' 3""",203,True,False,False,False,L,Y,13,D,14:24,0,0,0,1,1,1,0,0,00:00,11:22,0,0.0,0.0,0,0,0,0,03:02,1,-1,0,22,14:24,11:22,03:02,00:00,0.0
ANA,Brett Leason,1999-04-30,23,Calgary,CAN,CAN,"6' 5""",218,True,False,False,False,R,Y,20,RW,12:37,0,0,0,0,1,0,0,0,00:00,11:52,0,0.0,0.0,0,0,0,0,00:45,0,-1,0,17,12:37,11:52,00:45,00:00,0.0
ANA,Trevor Zegras,2001-03-20,21,Bedford,USA,USA,"6' 0""",185,True,False,False,False,L,Y,11,C,52:17,1,2,0,6,3,3,1,2,09:25,42:52,0,37.5,33.3,0,0,0,0,00:00,1,-2,3,61,17:25,14:17,00:00,03:08,3.444976076555024
ANA,Jamie Drysdale,2002-04-08,20,Toronto,CAN,CAN,"5' 11""",183,True,False,False,False,R,Y,6,D,55:17,0,0,2,3,3,2,0,0,00:54,51:18,2,0.0,0.0,0,0,0,0,03:05,2,-1,0,69,18:25,17:06,01:01,00:18,0.0
ANA,Mason McTavish,2003-01-30,19,Zurich,CHE,CHE,"6' 0""",213,True,False,False,True,L,Y,37,C,44:06,2,0,4,6,3,1,0,1,07:36,36:03,4,100.0,0.0,0,0,0,0,00:27,0,-2,2,51,14:42,12:01,00:09,02:32,2.72108843537415
ANA,Pavol Regenda,1999-12-07,22,Michalovce,SVK,SVK,"6' 4""",212,True,False,False,True,L,Y,40,LW,32:29,2,0,0,3,3,2,0,0,03:02,29:27,0,50.0,0.0,0,0,0,0,00:00,2,0,2,44,10:49,09:49,00:00,01:00,3.697996918335901
DAL,Ryan Suter,1985-01-21,37,Madison,USA,USA,"6' 1""",205,True,False,False,False,L,Y,20,D,66:48,2,0,2,1,3,1,0,1,08:19,47:43,2,0.0,0.0,0,0,0,0,10:46,2,1,2,82,22:16,15:54,03:35,02:46,1.7964071856287425
DAL,Joe Pavelski,1984-07-11,38,Plover,USA,USA,"5' 11""",200,True,False,False,False,R,Y,16,C,43:43,2,1,0,7,3,4,0,0,07:13,35:10,0,50.0,14.3,0,0,0,0,01:20,2,4,3,58,14:34,11:43,00:26,02:24,4.118993135011442
DAL,Jamie Benn,1989-07-18,33,Victoria,CAN,CAN,"6' 2""",205,True,True,False,False,L,Y,14,LW,40:57,0,0,2,2,3,2,0,0,07:04,29:57,2,73.08,0.0,0,0,0,0,03:56,0,0,0,63,13:39,09:59,01:18,02:21,0.0
DAL,Tyler Seguin,1992-01-31,30,Brampton,CAN,CAN,"6' 1""",205,True,False,False,False,R,Y,91,C,50:26,3,1,0,7,3,5,0,2,08:15,37:08,0,36.84,14.3,0,0,0,0,05:03,1,2,4,66,16:48,12:22,01:41,02:45,4.761904761904762
DAL,Jani Hakanpaa,1992-03-31,30,Kirkkonummi,FIN,FIN,"6' 6""",225,True,False,False,False,R,Y,2,D,54:07,0,1,9,3,3,14,0,0,00:09,42:26,9,0.0,33.3,1,0,0,0,11:32,7,2,1,74,18:02,14:08,03:50,00:03,1.1090573012939
DAL,Colin Miller,1992-10-29,29,Sault Ste. Marie,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y,6,D,52:40,0,0,8,1,3,3,0,0,00:25,48:55,8,0.0,0.0,0,0,0,0,03:20,3,3,0,73,17:33,16:18,01:06,00:08,0.0
DAL,Luke Glendening,1989-04-28,33,Grand Rapids,USA,USA,"5' 11""",190,True,False,False,False,R,Y,11,C,36:45,0,0,0,0,3,3,0,0,00:30,27:39,0,86.67,0.0,0,0,0,0,08:36,4,2,0,55,12:15,09:13,02:52,00:10,0.0
DAL,Radek Faksa,1994-01-09,28,Vitkov,CZE,CZE,"6' 3""",225,True,False,False,False,L,Y,12,C,40:20,0,0,2,2,3,1,0,0,00:24,30:46,2,46.67,0.0,0,0,0,0,09:10,2,2,0,53,13:26,10:15,03:03,00:08,0.0
DAL,Esa Lindell,1994-05-23,28,Vantaa,FIN,FIN,"6' 3""",220,True,False,False,False,L,Y,23,D,56:54,1,0,4,1,3,2,0,0,00:00,44:38,4,0.0,0.0,0,0,0,0,12:16,6,3,1,75,18:58,14:52,04:05,00:00,1.0544815465729351
DAL,Joel Hanley,1991-06-08,31,Keswick,CAN,CAN,"5' 11""",190,True,False,False,False,L,Y,44,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Roope Hintz,1996-11-17,25,Tampere,FIN,FIN,"6' 3""",215,True,False,False,False,L,Y,24,C,46:13,3,2,0,5,3,2,0,1,07:19,32:19,0,66.67,40.0,1,0,1,1,06:35,4,4,5,65,15:24,10:46,02:11,02:26,6.4935064935064934
DAL,Denis Gurianov,1997-06-07,25,Togliatti,RUS,RUS,"6' 3""",205,True,False,False,False,L,Y,34,RW,38:49,0,0,0,3,3,0,0,0,01:23,37:26,0,0.0,0.0,0,0,0,0,00:00,1,-1,0,53,12:56,12:28,00:00,00:27,0.0
DAL,Mason Marchment,1995-06-18,27,Uxbridge,CAN,CAN,"6' 4""",210,True,False,False,False,L,Y,27,LW,45:43,2,3,0,9,3,4,1,1,07:23,38:16,0,0.0,33.3,1,0,0,0,00:04,1,2,5,56,15:14,12:45,00:01,02:27,6.564551422319475
DAL,Jason Robertson,1999-07-22,23,Arcadia,USA,USA,"6' 3""",200,True,False,False,False,L,Y,21,LW,47:35,4,1,0,13,3,3,0,1,07:28,40:07,0,0.0,7.7,0,0,0,0,00:00,0,4,5,59,15:51,13:22,00:00,02:29,6.309148264984228
DAL,Miro Heiskanen,1999-07-18,23,Espoo,FIN,FIN,"6' 1""",195,True,False,False,False,L,Y,4,D,74:55,1,2,2,8,3,2,1,1,08:04,53:26,2,0.0,25.0,0,0,0,1,13:25,4,5,3,86,24:58,17:48,04:28,02:41,2.403204272363151
DAL,Jacob Peterson,1999-07-19,23,Lidkoping,SWE,SWE,"6' 1""",180,True,False,False,False,L,Y,40,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Ty Dellandrea,2000-07-21,22,Toronto,CAN,CAN,"6' 1""",195,True,False,False,False,R,Y,10,C,44:42,1,0,2,4,3,4,0,0,00:00,36:17,2,50.0,0.0,0,0,0,0,08:25,2,2,1,61,14:54,12:05,02:48,00:00,1.3422818791946307
DAL,Nils Lundkvist,2000-07-27,22,Pitea,SWE,SWE,"5' 11""",190,True,False,False,True,R,Y,5,D,48:58,1,0,0,5,3,1,0,1,08:23,40:34,0,0.0,0.0,0,0,0,0,00:01,2,1,1,61,16:19,13:31,00:00,02:47,1.2257405515832482
DAL,Joel Kiviranta,1996-03-23,26,Vantaa,FIN,FIN,"5' 11""",185,True,False,False,False,L,Y,25,LW,38:09,0,1,4,6,3,3,0,0,00:31,31:08,4,0.0,16.7,0,0,0,0,06:30,5,1,1,52,12:43,10:22,02:10,00:10,1.5727391874180867
DAL,Wyatt Johnston,2003-05-14,19,Toronto,CAN,CAN,"6' 1""",185,True,False,False,True,R,Y,53,C,43:48,0,1,0,3,3,1,1,1,08:05,35:01,0,30.77,33.3,0,0,0,0,00:42,2,1,1,53,14:36,11:40,00:14,02:41,1.3698630136986303
LAK,Alex Iafallo,1993-12-21,28,Eden,USA,USA,"6' 0""",200,True,False,False,False,L,I,19,LW,62:09,3,2,2,6,4,2,1,1,05:44,48:02,2,0.0,33.3,0,0,0,0,08:23,1,2,5,83,15:32,12:00,02:05,01:26,4.828326180257511
LAK,Alexander Edler,1986-04-21,36,Ostersund,SWE,SWE,"6' 4""",210,True,False,False,False,L,Y,2,D,39:44,0,0,4,2,3,5,0,0,00:13,35:56,4,0.0,0.0,0,0,0,0,03:35,3,0,0,51,13:14,11:58,01:11,00:04,0.0
LAK,Anze Kopitar,1987-08-24,35,Jesenice,SVN,SVN,"6' 3""",225,True,True,False,False,L,Y,11,C,78:00,5,1,0,8,4,6,0,2,18:14,51:42,0,64.56,12.5,0,0,0,0,08:04,5,0,6,100,19:30,12:55,02:01,04:33,4.615384615384616
LAK,Drew Doughty,1989-12-08,32,London,CAN,CAN,"6' 1""",210,True,False,True,False,R,Y,8,D,108:28,1,1,6,10,4,7,1,1,17:44,75:57,6,0.0,10.0,0,0,0,0,14:47,5,0,2,103,27:07,18:59,03:41,04:26,1.1063306699446833
LAK,Phillip Danault,1993-02-24,29,Victoriaville,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,24,C,79:45,0,2,2,8,4,6,0,0,09:11,59:28,2,58.21,25.0,1,1,0,0,11:06,5,-2,2,96,19:56,14:52,02:46,02:17,1.5050167224080269
LAK,Kevin Fiala,1996-07-22,26,St. Gallen,CHE,CHE,"5' 10""",204,True,False,False,False,L,Y,22,LW,68:33,4,1,4,12,4,2,1,2,18:01,50:32,4,0.0,8.3,0,0,0,0,00:00,3,0,5,82,17:08,12:38,00:00,04:30,4.377431906614786
LAK,Adrian Kempe,1996-09-13,26,Kramfors,SWE,SWE,"6' 2""",200,True,False,False,False,L,Y,9,C,72:52,2,4,4,9,4,5,0,1,17:33,47:21,4,0.0,44.4,1,0,0,0,07:58,2,1,6,97,18:13,11:50,01:59,04:23,4.94053064958829
LAK,Brendan Lemieux,1996-03-15,26,Denver,USA,USA,"6' 1""",215,True,False,False,False,L,Y,48,LW,21:57,1,0,9,3,3,4,0,0,00:29,21:28,9,100.0,0.0,0,0,0,0,00:00,2,-1,1,36,07:19,07:09,00:00,00:09,2.7334851936218683
LAK,Viktor Arvidsson,1993-04-08,29,Skellefteå,SWE,SWE,"5' 10""",185,True,False,False,False,R,Y,33,LW,50:51,0,0,2,5,3,0,0,0,08:10,42:41,2,50.0,0.0,0,0,0,0,00:00,3,-2,0,59,16:57,14:13,00:00,02:43,0.0
LAK,Matt Roy,1995-03-01,27,Detroit,USA,USA,"6' 1""",205,True,False,False,False,R,Y,3,D,79:51,1,1,0,6,4,8,0,0,00:00,68:13,0,0.0,16.7,0,0,0,0,11:38,13,-2,2,89,19:57,17:03,02:54,00:00,1.5037593984962407
LAK,Carl Grundstrom,1997-12-01,24,Umea,SWE,SWE,"6' 0""",195,True,False,False,False,L,Y,91,RW,25:22,0,0,0,3,3,6,0,0,00:28,24:54,0,0.0,0.0,0,0,0,0,00:00,1,-1,0,37,08:27,08:18,00:00,00:09,0.0
LAK,Trevor Moore,1995-03-31,27,Thousand Oaks,USA,USA,"5' 10""",195,True,False,False,False,L,Y,12,C,75:07,3,0,0,15,4,2,0,0,05:57,60:14,0,0.0,0.0,0,0,0,0,08:56,1,-1,3,93,18:46,15:03,02:14,01:29,2.3978685612788633
LAK,Jaret Anderson-Dolan,1999-09-12,23,Calgary,CAN,CAN,"5' 11""",200,True,False,False,False,L,Y,28,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAK,Mikey Anderson,1999-05-25,23,Roseville,USA,USA,"6' 0""",195,True,False,False,False,L,Y,44,D,84:13,2,0,2,7,4,5,0,0,00:30,68:50,2,0.0,0.0,0,0,0,0,14:53,6,0,2,88,21:03,17:12,03:43,00:07,1.4251781472684084
LAK,Gabriel Vilardi,1999-08-16,23,Kingston,CAN,CAN,"6' 3""",215,True,False,False,False,R,Y,13,C,65:40,2,3,2,10,4,1,0,0,15:00,50:40,2,33.33,30.0,0,0,0,0,00:00,2,3,5,74,16:25,12:40,00:00,03:45,4.568527918781726
LAK,Sean Walker,1994-11-13,27,Keswick,CAN,CAN,"5' 11""",195,True,False,False,False,R,Y,26,D,39:50,0,0,0,4,3,3,0,0,00:34,37:01,0,0.0,0.0,0,0,0,0,02:15,2,2,0,54,13:16,12:20,00:45,00:11,0.0
LAK,Sean Durzi,1998-10-21,23,Mississauga,CAN,CAN,"6' 0""",195,True,False,False,False,R,Y,50,D,67:08,2,0,2,4,3,4,0,0,06:36,53:44,2,0.0,0.0,0,0,0,0,06:48,5,-1,2,68,22:22,17:54,02:16,02:12,1.7883755588673624
LAK,Blake Lizotte,1997-12-13,24,Lindstrom,USA,USA,"5' 9""",170,True,False,False,False,L,Y,46,C,35:52,0,0,4,4,4,1,0,0,00:29,27:17,4,61.11,0.0,0,0,0,0,08:06,0,-1,0,58,08:58,06:49,02:01,00:07,0.0
LAK,Arthur Kaliyev,2001-06-26,21,Tashkent,UZB,USA,"6' 2""",210,True,False,False,False,L,Y,34,RW,27:54,1,1,2,5,3,1,0,0,05:27,22:21,2,0.0,20.0,0,0,0,0,00:06,1,1,2,43,09:18,07:27,00:02,01:49,4.301075268817204
LAK,Quinton Byfield,2002-08-19,20,Newmarket,CAN,CAN,"6' 5""",220,True,False,False,False,L,Y,55,C,50:23,2,0,2,3,4,1,0,0,00:20,49:01,2,46.15,0.0,0,0,0,0,01:02,0,3,2,66,12:35,12:15,00:15,00:05,2.3841059602649004
LAK,Brandt Clarke,2003-02-09,19,Nepean,CAN,CAN,"6' 2""",185,True,False,False,True,R,Y,92,D,38:31,0,0,2,3,3,0,0,0,03:02,33:36,2,0.0,0.0,0,0,0,0,01:53,2,1,0,49,12:50,11:12,00:37,01:00,0.0
SJS,Markus Nutivaara,1994-06-06,28,Oulu,FIN,FIN,"6' 1""",187,True,False,False,False,L,I,77,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJS,Marc-Edouard Vlasic,1987-03-30,35,Montréal,CAN,CAN,"6' 1""",205,True,False,False,False,L,Y,44,D,75:46,0,0,0,5,4,1,0,0,00:46,64:03,0,0.0,0.0,0,0,0,0,10:57,4,-1,0,96,18:56,16:00,02:44,00:11,0.0
SJS,Nick Bonino,1988-04-20,34,Hartford,USA,USA,"6' 1""",195,True,False,True,False,L,Y,13,C,65:57,0,0,2,5,4,3,0,0,11:03,46:54,2,51.02,0.0,0,0,0,0,08:00,6,-3,0,89,16:29,11:43,02:00,02:45,0.0
SJS,Logan Couture,1989-03-28,33,Guelph,CAN,CAN,"6' 1""",206,True,True,False,False,L,Y,39,C,75:53,1,1,0,8,4,3,0,0,16:40,52:51,0,56.1,12.5,0,0,0,0,06:22,4,-4,2,97,18:58,13:12,01:35,04:10,1.5817223198594026
SJS,Erik Karlsson,1990-05-31,32,Landsbro,SWE,SWE,"6' 0""",190,True,False,True,False,R,Y,65,D,98:31,2,1,0,5,4,1,0,0,17:08,79:02,0,0.0,20.0,0,0,0,0,02:21,4,-3,3,104,24:37,19:45,00:35,04:17,1.8280297901150981
SJS,Matt Nieto,1992-11-05,29,Long Beach,USA,USA,"5' 11""",187,True,False,False,False,L,Y,83,LW,55:07,0,0,2,3,4,3,0,0,00:50,46:12,2,0.0,0.0,0,0,0,0,08:05,1,-1,0,75,13:46,11:33,02:01,00:12,0.0
SJS,Scott Harrington,1993-03-10,29,Kingston,CAN,CAN,"6' 2""",204,True,False,False,False,L,Y,4,D,16:10,0,0,0,0,1,1,0,0,00:03,15:55,0,0.0,0.0,0,0,0,0,00:12,2,0,0,24,16:10,15:55,00:12,00:03,0.0
SJS,Tomas Hertl,1993-11-12,28,Praha,CZE,CZE,"6' 3""",215,True,False,True,False,L,Y,48,C,77:39,0,1,2,10,4,3,0,0,16:26,58:35,2,48.05,10.0,0,0,0,0,02:38,5,-3,1,88,19:24,14:38,00:39,04:06,0.7731958762886598
SJS,Matt Benning,1994-05-25,28,Edmonton,CAN,CAN,"6' 1""",203,True,False,False,False,R,Y,5,D,71:54,0,0,6,4,4,7,0,0,07:29,58:47,6,0.0,0.0,0,0,0,0,05:38,4,-5,0,98,17:58,14:41,01:24,01:52,0.0
SJS,Jaycob Megna,1992-12-10,29,Plantation,USA,USA,"6' 6""",220,True,False,False,False,L,Y,24,D,42:14,1,0,2,3,3,2,0,0,00:00,37:08,2,0.0,0.0,0,0,0,0,05:06,3,-1,1,58,14:04,12:22,01:42,00:00,1.4218009478672984
SJS,Oskar Lindblom,1996-08-15,26,Gävle,SWE,SWE,"6' 1""",191,True,False,False,False,L,Y,23,LW,48:33,1,0,0,3,4,5,0,1,08:49,39:44,0,66.67,0.0,0,0,0,0,00:00,3,-4,1,67,12:08,09:56,00:00,02:12,1.2362637362637363
SJS,Kevin Labanc,1995-12-12,26,Brooklyn,USA,USA,"5' 11""",185,True,False,False,False,R,Y,62,RW,70:14,0,0,0,12,4,2,0,0,13:40,56:34,0,0.0,0.0,0,0,0,0,00:00,3,-4,0,85,17:33,14:08,00:00,03:25,0.0
SJS,Timo Meier,1996-10-08,26,Herisau,CHE,CHE,"6' 1""",220,True,False,False,False,L,Y,28,RW,77:52,1,0,0,19,4,12,0,0,16:12,61:27,0,50.0,0.0,0,0,0,0,00:13,0,-3,1,86,19:28,15:21,00:03,04:03,0.7705479452054795
SJS,Evgeny Svechnikov,1996-10-31,25,Yuzhno-Sakhalinsk,RUS,RUS,"6' 3""",208,True,False,False,False,L,Y,10,LW,24:39,0,1,0,2,3,2,0,0,00:32,24:07,0,0.0,50.0,0,0,0,0,00:00,0,-1,1,38,08:13,08:02,00:00,00:10,2.434077079107505
SJS,Steven Lorentz,1996-04-13,26,Kitchener,CAN,CAN,"6' 4""",206,True,False,False,False,L,Y,16,C,56:19,2,0,0,7,4,6,0,0,02:57,49:37,0,0.0,0.0,0,0,0,0,03:45,4,0,2,80,14:04,12:24,00:56,00:44,2.132701421800948
SJS,Luke Kunin,1997-12-04,24,Chesterfield,USA,USA,"6' 0""",197,True,False,False,False,R,Y,11,C,75:01,1,1,4,11,4,7,1,1,13:38,53:30,4,0.0,9.1,0,0,0,0,07:53,3,-4,2,96,18:45,13:22,01:58,03:24,1.6
SJS,Noah Gregor,1998-07-28,24,Beaumont,CAN,CAN,"6' 0""",190,True,False,False,False,L,Y,73,C,19:58,0,0,5,2,2,1,0,0,00:07,19:14,5,0.0,0.0,0,0,0,0,00:37,2,0,0,31,09:59,09:37,00:18,00:03,0.0
SJS,Jonah Gadjovich,1998-10-12,24,Whitby,CAN,CAN,"6' 2""",209,True,False,False,False,L,Y,42,LW,26:26,0,0,9,1,3,5,0,0,00:11,26:15,9,0.0,0.0,0,0,0,0,00:00,0,-2,0,39,08:48,08:45,00:00,00:03,0.0
SJS,Mario Ferraro,1998-09-17,24,Toronto,CAN,CAN,"6' 0""",209,True,False,False,False,L,Y,38,D,94:06,3,0,0,4,4,1,0,1,11:31,70:23,0,0.0,0.0,0,0,0,0,12:12,10,-3,3,106,23:31,17:35,03:03,02:52,1.9135364989369243
SJS,Radim Simek,1992-09-20,30,Mlada Boleslav,CZE,CZE,"6' 0""",204,True,False,False,False,L,Y,51,D,58:51,0,0,4,3,4,7,0,0,00:23,52:56,4,0.0,0.0,0,0,0,0,05:32,3,-3,0,87,14:42,13:14,01:23,00:05,0.0
SJS,Nico Sturm,1995-05-03,27,Augsburg,DEU,DEU,"6' 3""",209,True,False,False,False,L,Y,7,C,48:35,0,1,0,2,4,4,0,0,02:38,41:28,0,60.71,50.0,0,0,0,0,04:29,3,-1,1,72,12:08,10:22,01:07,00:39,1.2362637362637363
SJS,Alexander Barabanov,1994-06-17,28,St. Petersburg,RUS,RUS,"5' 10""",195,True,False,False,False,L,Y,94,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBJ,Patrik Laine,1998-04-19,24,Tampere,FIN,FIN,"6' 5""",205,True,False,False,False,R,Y,29,LW,07:49,0,1,0,2,1,1,0,0,00:00,07:49,0,0.0,50.0,0,0,0,0,00:00,1,1,1,12,07:49,07:49,00:00,00:00,7.67590618336887
CBJ,Jake Christiansen,1999-09-12,23,West Vancouver,CAN,CAN,"6' 0""",186,True,False,False,True,L,Y,32,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBJ,Jakub Voracek,1989-08-15,33,Kladno,CZE,CZE,"6' 2""",216,True,False,False,False,L,Y,93,RW,47:59,0,0,0,6,3,0,0,0,06:31,41:28,0,0.0,0.0,0,0,0,0,00:00,3,-6,0,60,15:59,13:49,00:00,02:10,0.0
CBJ,Gustav Nyquist,1989-09-01,33,Halmstad,SWE,SWE,"5' 11""",180,True,False,True,False,L,Y,14,LW,49:35,0,2,0,7,3,2,0,0,02:16,42:43,0,0.0,28.6,0,0,0,0,04:36,1,-2,2,68,16:31,14:14,01:32,00:45,2.421796165489405
CBJ,Erik Gudbranson,1992-01-07,30,Ottawa,CAN,CAN,"6' 5""",222,True,False,False,False,R,Y,44,D,57:16,2,0,0,2,3,5,0,0,00:00,52:54,0,0.0,0.0,0,0,0,0,04:22,3,-4,2,74,19:05,17:38,01:27,00:00,2.096069868995633
CBJ,Johnny Gaudreau,1993-08-13,29,Salem,USA,USA,"5' 9""",165,True,False,False,False,L,Y,13,LW,64:12,1,1,0,8,3,0,0,0,08:57,55:15,0,0.0,12.5,0,0,0,0,00:00,0,1,2,76,21:24,18:25,00:00,02:59,1.8691588785046733
CBJ,Sean Kuraly,1993-01-20,29,Niagara Falls,USA,USA,"6' 2""",213,True,False,False,False,L,Y,7,C,37:46,0,1,0,3,3,6,0,0,00:00,32:14,0,46.67,33.3,0,0,0,0,05:32,4,-1,1,55,12:35,10:44,01:50,00:00,1.5894039735099337
CBJ,Boone Jenner,1993-06-15,29,Dorchester,CAN,CAN,"6' 2""",203,True,True,False,False,L,Y,38,C,62:08,1,0,4,11,3,6,0,0,08:05,52:58,4,71.21,0.0,0,0,0,0,01:05,5,0,1,78,20:42,17:39,00:21,02:41,0.9661835748792271
CBJ,Jack Roslovic,1997-01-29,25,Columbus,USA,USA,"6' 1""",200,True,False,False,False,R,Y,96,C,44:39,0,0,0,5,3,3,0,0,04:00,36:20,0,53.13,0.0,0,0,0,0,04:19,0,-3,0,55,14:53,12:06,01:26,01:20,0.0
CBJ,Zach Werenski,1997-07-19,25,Grosse Pointe,USA,USA,"6' 2""",213,True,False,True,False,L,Y,8,D,72:54,1,0,0,10,3,2,0,0,09:05,59:54,0,0.0,0.0,0,0,0,0,03:55,6,-2,1,87,24:18,19:58,01:18,03:01,0.8230452674897119
CBJ,Vladislav Gavrikov,1995-11-21,26,Yaroslavl,RUS,RUS,"6' 3""",221,True,False,False,False,L,Y,4,D,61:38,0,0,0,2,3,2,0,0,00:12,53:38,0,0.0,0.0,0,0,0,0,07:48,4,-2,0,80,20:32,17:52,02:36,00:04,0.0
CBJ,Andrew Peeke,1998-03-17,24,Parkland,USA,USA,"6' 3""",210,True,False,False,False,R,Y,2,D,59:13,0,0,0,3,3,2,0,0,00:16,51:57,0,0.0,0.0,0,0,0,0,07:00,5,-3,0,82,19:44,17:19,02:20,00:05,0.0
CBJ,Jake Bean,1998-06-09,24,Calgary,CAN,CAN,"6' 1""",196,True,False,False,False,L,Y,22,D,46:34,0,0,0,4,3,2,0,0,00:05,46:29,0,0.0,0.0,0,0,0,0,00:00,4,-2,0,60,15:31,15:29,00:00,00:01,0.0
CBJ,Mathieu Olivier,1997-02-11,25,Biloxi,USA,USA,"6' 1""",217,True,False,False,False,R,Y,24,RW,29:29,1,0,0,3,3,10,0,0,00:00,28:59,0,0.0,0.0,0,0,0,0,00:30,3,1,1,40,09:49,09:39,00:10,00:00,2.037351443123939
CBJ,Justin Danforth,1993-03-15,29,Oshawa,CAN,CAN,"5' 9""",190,True,False,False,False,R,Y,17,RW,50:09,1,0,4,6,3,5,0,0,08:42,40:03,4,30.0,0.0,0,0,0,0,01:24,1,-4,1,62,16:43,13:21,00:28,02:54,1.1964107676969096
CBJ,Eric Robinson,1995-06-14,27,Bellmawr,USA,USA,"6' 2""",205,True,False,False,False,L,Y,50,LW,39:35,1,0,0,4,3,8,0,0,00:00,34:06,0,0.0,0.0,0,0,0,0,05:29,2,-1,1,59,13:11,11:22,01:49,00:00,1.5170670037926677
CBJ,Liam Foudy,2000-02-04,22,Scarborough,CAN,CAN,"6' 2""",188,True,False,False,True,L,Y,19,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBJ,Adam Boqvist,2000-08-15,22,Falun,SWE,SWE,"6' 0""",182,True,False,False,False,R,Y,27,D,50:23,0,0,0,2,3,0,0,0,04:38,45:45,0,0.0,0.0,0,0,0,0,00:00,3,0,0,69,16:47,15:15,00:00,01:32,0.0
CBJ,Yegor Chinakhov,2001-02-01,21,Omsk,RUS,RUS,"6' 1""",204,True,False,False,False,L,Y,59,RW,42:53,0,0,0,2,3,4,0,0,03:47,39:06,0,0.0,0.0,0,0,0,0,00:00,2,-5,0,54,14:17,13:02,00:00,01:15,0.0
CBJ,Kent Johnson,2002-10-18,20,Port Moody,CAN,CAN,"6' 0""",175,True,False,False,True,L,Y,91,C,22:50,1,0,0,3,2,0,0,0,03:52,18:58,0,0.0,0.0,0,0,0,0,00:00,0,0,1,30,11:25,09:29,00:00,01:56,2.6277372262773726
CBJ,Cole Sillinger,2003-05-16,19,Columbus,USA,USA,"6' 1""",201,True,False,False,False,L,Y,34,C,41:28,0,0,6,2,3,4,0,0,04:44,36:44,6,44.83,0.0,0,0,0,0,00:00,1,-3,0,61,13:49,12:14,00:00,01:34,0.0
CBJ,Nick Blankenburg,1998-05-12,24,Washington,USA,USA,"5' 9""",177,True,False,False,True,R,Y,77,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Jon Merrill,1992-02-03,30,Oklahoma City,USA,USA,"6' 3""",204,True,False,False,False,L,Y,4,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Jordan Greenway,1997-02-16,25,Canton,USA,USA,"6' 6""",231,True,False,False,False,L,Y,18,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Alex Goligoski,1985-07-30,37,Grand Rapids,USA,USA,"5' 11""",173,True,False,False,False,L,Y,33,D,45:19,0,0,0,6,3,2,0,0,00:04,40:59,0,0.0,0.0,0,0,0,0,04:16,2,-3,0,60,15:06,13:39,01:25,00:01,0.0
MIN,Jared Spurgeon,1989-11-29,32,Edmonton,CAN,CAN,"5' 9""",166,True,True,False,False,R,Y,46,D,62:18,1,0,0,5,3,3,0,0,02:08,50:14,0,0.0,0.0,0,0,0,0,09:56,5,-2,1,77,20:46,16:44,03:18,00:42,0.9630818619582666
MIN,Marcus Foligno,1991-08-10,31,Buffalo,USA,CAN,"6' 3""",226,True,False,True,False,L,Y,17,LW,41:14,1,1,9,6,3,9,0,1,01:18,33:53,9,0.0,16.7,0,0,0,0,06:03,0,-2,2,61,13:44,11:17,02:01,00:26,2.9126213592233015
